,Reference,Imine_SMILES,pro_nucleophile_SMILES,Reaction,Catalyst,Catalyst_Type,Co-Catalyst,Additive,Solvent,Temp,Time,eq_imine,eq_nu,eq_catalyst(mol%),ee,yield,rxn_type
2287,"Org. Biomol. Chem. 2018, 16, 3372–3375.",COc1ccc(Cn2c(=O)cc(C(F)(F)F)c3cc(Cl)ccc32)cc1,O=C(Cc1ccc(-c2ccccc2)cc1)n1cccn1,COc1ccc(Cn2c(=O)cc(C(F)(F)F)c3cc(Cl)ccc32)cc1_O=C(Cc1ccc(-c2ccccc2)cc1)n1cccn1,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,30,11h,1,2,10,99,99,Scope
2288,"Org. Biomol. Chem. 2018, 16, 3372–3375.",COc1ccc(Cn2c(=O)cc(C(F)(F)F)c3cc(Cl)ccc32)cc1,O=C(Cc1ccc2ccccc2c1)n1cccn1,COc1ccc(Cn2c(=O)cc(C(F)(F)F)c3cc(Cl)ccc32)cc1_O=C(Cc1ccc2ccccc2c1)n1cccn1,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,30,48h,1,2,10,99,93,Scope
2289,"Org. Biomol. Chem. 2018, 16, 3372–3375.",COc1ccc(Cn2c(=O)cc(C(F)(F)F)c3cc(Cl)ccc32)cc1,O=C(c1cccs1)n1cccn1,COc1ccc(Cn2c(=O)cc(C(F)(F)F)c3cc(Cl)ccc32)cc1_O=C(c1cccs1)n1cccn1,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,30,64h,1,2,10,94,96,Scope
2290,"Org. Biomol. Chem. 2018, 16, 3372–3375.",COc1ccc(Cn2c(=O)cc(C(F)(F)F)c3cc(Cl)ccc32)cc1,Cc1cc(C)n(C(=O)Cc2ccccc2)n1,COc1ccc(Cn2c(=O)cc(C(F)(F)F)c3cc(Cl)ccc32)cc1_Cc1cc(C)n(C(=O)Cc2ccccc2)n1,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,30,65h,1,2,10,85,17,Scope
2291,"Org. Biomol. Chem. 2018, 16, 3372–3375.",COc1ccc(Cn2c(=O)cc(C(F)(F)F)c3cc(C)ccc32)cc1,O=C(Cc1ccccc1)n1cccn1,COc1ccc(Cn2c(=O)cc(C(F)(F)F)c3cc(C)ccc32)cc1_O=C(Cc1ccccc1)n1cccn1,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,30,70h,1,2,10,99,38,Scope
2292,"Org. Biomol. Chem. 2018, 16, 3372–3375.",COc1ccc(Cc2ccc3c(c2)c(C(F)(F)F)cc(=O)n3Cc2ccc(OC)cc2)cc1,O=C(Cc1ccccc1)n1cccn1,COc1ccc(Cc2ccc3c(c2)c(C(F)(F)F)cc(=O)n3Cc2ccc(OC)cc2)cc1_O=C(Cc1ccccc1)n1cccn1,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,30,70h,1,2,10,98,51,Scope
2293,"Org. Biomol. Chem. 2018, 16, 3372–3375.",COc1ccc(Cn2c(=O)cc(C(F)(F)F)c3cc(OC)ccc32)cc1,O=C(Cc1ccccc1)n1cccn1,COc1ccc(Cn2c(=O)cc(C(F)(F)F)c3cc(OC)ccc32)cc1_O=C(Cc1ccccc1)n1cccn1,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,30,70h,1,2,10,97,59,Scope
2294,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,25,48h,1,1.2,10,96,90,Optimization
2295,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2ccc(C(F)(F)F)cc2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,25,48h,1,1.2,10,98,82,Optimization
2296,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,25,48h,1,1.2,10,99,95,Optimization
2297,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2ccc(C(F)(F)F)cc2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,25,48h,1,1.2,10,98,91,Optimization
2298,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,C=C[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccccc12,Squaramide,,,DCM,25,48h,1,1.2,10,98,98,Optimization
2299,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccccc12,Squaramide,,,DCM,25,48h,1,1.2,10,95,91,Optimization
2300,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(N[C@H]2O[C@H](COC(C)=O)[C@H](OC(C)=O)C(OC(C)=O)[C@@H]2OC(C)=O)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,25,72h,1,1.2,10,90,65,Optimization
2301,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CN(C)[C@H]1CCCC[C@@H]1Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O,Squaramide,,,DCM,25,72h,1,1.2,10,92,77,Optimization
2302,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CN(C)[C@H]1CCCC[C@@H]1NC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,(Thio)Urea,,,DCM,25,72h,1,1.2,10,48,20,Optimization
2303,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,CHCl3,25,48h,1,1.2,10,99,93,Optimization
2304,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCE,25,48h,1,1.2,10,98,82,Optimization
2305,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,Toluene,25,48h,1,1.2,10,95,85,Optimization
2306,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,CH3CN,25,48h,1,1.2,10,95,37,Optimization
2307,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,THF,25,48h,1,1.2,10,86,58,Optimization
2308,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,Et2O,25,48h,1,1.2,10,92,85,Optimization
2309,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,dioxane,25,48h,1,1.2,10,34,18,Optimization
2310,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,xylene,25,48h,1,1.2,10,95,95,Optimization
2311,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,iPrOH,25,72h,1,1.2,10,70,28,Optimization
2312,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,25,48h,1,1.2,2.5,95,84,Optimization
2313,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,25,48h,1,1.2,5,94,89,Optimization
2314,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,25,48h,1,1.2,7.5,98,90,Optimization
2315,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,25,48h,1,1.2,12.5,98,86,Optimization
2316,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,0,72h,1,1.2,10,99,70,Optimization
2317,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,25,48h,1,1.2,10,99,95,Scope
2318,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,O=C1Nc2ccccc2C1F,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_O=C1Nc2ccccc2C1F,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,26,48h,1,1.2,10,38,41,Scope
2319,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,C=CCN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_C=CCN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,27,48h,1,1.2,10,99,72,Scope
2320,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2cc(F)ccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2cc(F)ccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,28,48h,1,1.2,10,99,91,Scope
2321,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2cc(Cl)ccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2cc(Cl)ccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,29,48h,1,1.2,10,99,70,Scope
2322,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2cc(Br)ccc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2cc(Br)ccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,30,48h,1,1.2,10,97,74,Scope
2323,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,Cc1ccc2c(c1)C(F)C(=O)N2C,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_Cc1ccc2c(c1)C(F)C(=O)N2C,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,31,48h,1,1.2,10,99,60,Scope
2324,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccc(Cl)cc21,CN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccc(Cl)cc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,32,48h,1,1.2,10,99,63,Scope
2325,"Adv. Synth. Catal. 2018, 360, 3164–3170.",O=C1/C(=N\c2ccccc2)c2ccccc2N1Cc1ccc([N+](=O)[O-])cc1,CN1C(=O)C(F)c2ccccc21,O=C1/C(=N\c2ccccc2)c2ccccc2N1Cc1ccc([N+](=O)[O-])cc1_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,33,48h,1,1.2,10,99,61,Scope
2326,"Adv. Synth. Catal. 2018, 360, 3164–3170.",C=CCN1C(=O)/C(=N\c2ccccc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,C=CCN1C(=O)/C(=N\c2ccccc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,34,48h,1,1.2,10,99,90,Scope
2327,"Adv. Synth. Catal. 2018, 360, 3164–3170.",O=C1/C(=N\c2ccccc2)c2ccccc2N1Cc1ccccc1,CN1C(=O)C(F)c2ccccc21,O=C1/C(=N\c2ccccc2)c2ccccc2N1Cc1ccccc1_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,35,48h,1,1.2,10,99,99,Scope
2328,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2cccc([N+](=O)[O-])c2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2cccc([N+](=O)[O-])c2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,36,48h,1,1.2,10,99,93,Scope
2329,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccc(F)cc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccc(F)cc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,37,48h,1,1.2,10,99,99,Scope
2330,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccc(Cl)cc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccc(Cl)cc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,38,48h,1,1.2,10,99,72,Scope
2331,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccc(Br)cc2)c2ccccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccc(Br)cc2)c2ccccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,39,48h,1,1.2,10,99,80,Scope
2332,"Adv. Synth. Catal. 2018, 360, 3164–3170.",Cc1ccc(/N=C2\C(=O)N(C)c3ccccc32)cc1,CN1C(=O)C(F)c2ccccc21,Cc1ccc(/N=C2\C(=O)N(C)c3ccccc32)cc1_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,40,48h,1,1.2,10,99,94,Scope
2333,"Adv. Synth. Catal. 2018, 360, 3164–3170.",COc1ccc(/N=C2\C(=O)N(C)c3ccccc32)cc1,CN1C(=O)C(F)c2ccccc21,COc1ccc(/N=C2\C(=O)N(C)c3ccccc32)cc1_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,41,48h,1,1.2,10,99,96,Scope
2334,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2cc(F)ccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2cc(F)ccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,42,48h,1,1.2,10,99,99,Scope
2335,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2cc(Cl)ccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2cc(Cl)ccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,43,48h,1,1.2,10,99,87,Scope
2336,"Adv. Synth. Catal. 2018, 360, 3164–3170.",CN1C(=O)/C(=N\c2ccccc2)c2cc(Br)ccc21,CN1C(=O)C(F)c2ccccc21,CN1C(=O)/C(=N\c2ccccc2)c2cc(Br)ccc21_CN1C(=O)C(F)c2ccccc21,CC[C@H]1C[N@@]2CC[C@H]1C[C@H]2[C@@H](Nc1c(Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c(=O)c1=O)c1ccnc2ccc(OC)cc12,Squaramide,,,DCM,44,48h,1,1.2,10,99,92,Scope
